260;Summon Splig;Goblin Uprising;Exhaust this card after setup of an encounter to choose an open monster group. Replace 1 master monster in the chosen group with the Splig agent.<br /><br />If the Splig agent is defeated, return this card to your Plot deck.<br /><br />You cannot use this card in any quest that uses the Splig lieutenant.
261;Mine All Mine;Dragon's Greed;At the end of each encounter, place a number of threat okens on this card equal to the number of search tokens remaining on the map.<br /><br />You may return this card to the game box at the end of any quest to gain all threat tokens on this card. If you do not do this, discard all threat tokens on this card.
262;Terrifying Presence;Dragon's Greed;Exhaust this card at the start of your turn. While this card is exhausted, each hero within 3 spaces of a HUGE or MASSIVE monster applies -1 to his Might, Willpower, Knowledge, Awareness, (to a minimum of 1).
263;Iron-Hard Scales;Dragon's Greed;Exhaust this card when a monster is attacked, before dice are rolled, to add 2 Shields to the results. If you roll one or more blanks, add an additional 1 Shield to the results.
264;Jealous Rage;Dragon's Greed;Exhaust this card when a hero declares a search action to choose a monster within 5 spaces of that hero. Remove that monster from the map and place it in an empty space adjacent to that hero. Then, that monster immediately performs an attack targeting that hero. After resolving this attack, if the hero was not defeated, he may continue his turn.
265;Massive Bulk;Dragon's Greed;Exhaust this card when a HUGE or MASSIVE monster ends or interrupts its movement. You can place that monster's base in spaces occupied by heroes. Move each hero in the occupied spaces to the closest empty space. The HUGE or MASSIVE monster suffers 1 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> for each hero it moves.
266;Punish the Weak;Dragon's Greed;Exhaust this card at the start of your turn. While this card is exhausted, each of your monsters gains:<br /><br /><span class='glyphicon glyphicon-flash' aria-hidden='true'></span> Crush: This monster deals +1 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> for each space its base occupies that exceeds the target hero's Might
267;Aurium Plating;Dragon's Greed;Exhaust this card after setup of an encounter to choose a HUGE or MASSIVE monster group. Place this card near that group's Monster card.<br /><br />Each monster in that group applies +2 to its Health and is immune to Pierce.<br /><br />This card does not refresh as normal. Refresh this card at the end of each encounter.
268;Valyndra's Shadow;Dragon's Greed;Exhaust this card at the end of your turn to choose a hero. Mark him with a threat token from the supply. At the start of your next turn, perform an attack targeting the marked hero as if from the Valyndra agent.<br /><br />You cannot use this card in any quest that uses the Valyndra lieutenant or the Valyndra agent.<br /><br />This card does not refresh as normal. Refreh this card at the end of each quest.
269;Guardians of the Hoard;Dragon's Greed;Use this card after setup of an encounter to place any number of your threat tokens on this card. Threat tokens on this card cannot be spent during this encounter. Return all threat tokens from this card to your play area at the end of each encounter.<br /><br />If there are more threat tokens on this card than there are HUGE and MASSIVE monsters on the map, each HUGE and MASSIVE monster gains +1 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> on each attack.
270;Summon Valyndra;Dragon's Greed;Exhaust this card after setup of an encounter to choose an open monster group. Replace 1 master and 2 minion monsters in the chosen group with the Valyndra agent.<br /><br />If the Valyndra agent is defeated, return this card to your Plot deck.<br /><br />You cannot use this card in any quest that uses the Valyndra lieutenant.
271;Misdirection;Dark Illusions;Exhaust this card when a monster performs an attack that is a miss. Reroll the attack die.<br /><br />If that monster has the Cursed monster trait, you may also reroll 1 power die.<br /><br />If that attack deals at least 1 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> (after the defense roll), the monster that performed the attack may move 1 space.
272;Tainted Blood;Dark Illusions;Use this card after setup of an encounter to choose one of your monster groups. During this encounter, that monster group gains the Cursed monster trait. <br /><br />Place 1 threat token from the supply on that group's Monster card as a reminder.
273;Intricate Schemes;Dark Illusions;During the Choose Next Quest step of the Campaign Phase, each time you would choose the next quest to be played, you may force the heroes to choose which quest will be played next. If you do, gain 3 threat tokens.
274;Malediction;Dark Illusions;Exhaust this card at the end of your turn. While this card is exhausted, each attack that targets a monster with the Cursed monster trait gains +1 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>. After resolving each of these attacks, the attacking hero suffers 1 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> and 1 Fatigue.
275;Mirage;Dark Illusions;Exhaust this card when a hero resolves an attack that does not deal at least 1 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> (after the defense roll). Remove 1 monster affected by this attack from the map and place it in an empty space within 3 spaces of its original space.<br /><br />If that monster has the Cursed monster trait, the attacking hero suffers 1 Fatigue.
276;Enthrall;Dark Illusions;Exhaust this card at the start of your turn to choose 1 monster. Each hero in that monster's line of sight tests Willpower. If that monster has the Cursed monster trait, add 1 Shield to the results of each test. You may move each hero who fails 2 spaces.
277;Phantasm;Dark Illusions;Exhaust this card when a hero attacks a master monster with the Cursed monster trait, before dice are rolled. While this card is exhausted, each attack that targets that monster must roll 3 range in addition to any other range requirements, or the attack is a miss.
278;Darkness Falls;Dark Illusions;Exhaust this card at the start of your turn. Until the start of your next turn, line of sight for Ranged attacks can only be measured up to a range of 2. Monsters with the Cursed monster trait, lieutenants, and agents are not affected by this card.<br /><br />This card does not refresh as normal. Refresh this card at the end of each encounter.
279;The Ritual Continues;Dark Illusions;At the start of each encounter, place fatigue tokens on this card equal to the number of heroes. Each of your master monsters gains:<br /><br /><span class='glyphicon glyphicon-share-alt' aria-hidden='true'></span>: Discard 1 fatigue token from 'The Ritual Continues.'<br />br />At the end of each encounter, if there are no fatigue tokens on this card, gain 2 threat tokens. Then, discard all tokens from this card.
280;Summon Ariad;Dark Illusions;Exhaust this card after setup of an encounter to choose an open monster group. Replace 1 master and 1 minion monster in that group with the Ariad agent.<br /><br />if the Ariad agent is defeated, return this card to your Plot deck.<br /><br />You cannot use this card in any quest that uses the Ariad or Queen Ariad lieutenant.
281;Natural Camouflage;Tangled Web;At the start of an encounter, exhaust this card. While this card is exhausted, each time a monster with the Wilderness monster trait rolls at least 1 blank when rolling defense dice, add 1 Shield to the results for each blank rolled.<br /><br />This card does not refresh as normal. Refresh this card at the end of each encounter.
282;Feral Instincts;Tangled Web;Use this card after setup of an encounter to choose one of your monster groups. During this encounter, that group gains the Wilderness monster trait.<br /><br />Place a threat token from the supply on that group's Monster card as a reminder.
283;Web of Deception;Tangled Web;Exhaust this card when a hero gains a Condition card. Replace that card with a different Condition card of your choice.
284;Entangling Weave;Tangled Web;Exhaust this card at the end of your turn to choose a monster group and place this card near thatr monster group's Monster card. While this card is exhausted, each hero must spend 1 additional movement point to enter a space adjacent to at least 1 monster group in that group.
285;Unsafe Passage;Tangled Web;Exhaust this card after resolving a Trap card to return that card to your hand.<br /><br />This card does not refresh as normal. Refresh this card at the end of each encounter.
286;Hidden Predator;Tangled Web;Exhaust this card after setup of an encounter. While this card is exhausted, each monster with the Wilderness monster trait gains:<br /><br />Ambush: Each time this monster performs an attack that targets a hero that did not have line of sight to this monster at the start of its activation, that attack gains Pierce 2.<br /><br />This card does not refresh as normal. Refresh this card at the end of each encounter.
287;Embrace Darkness;Tangled Web;Exhaust this card during your turn. Gain 1 threat token for each knocked out hero.<br /><br />This card does not refresh as normal. Refresh this card at the end of each encounter.
288;Solitary Prey;Tangled Web;Exhaust this card when a monster performs an attack that targets a hero who is not adjacent to any other hero, before dice are rolled. This attack gains +2 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>.<br /><br />Additionally, if the monster has the Wilderness monster trait, this attack gains Pierce 1.
289;Salvage Exploitation;Tangled Web;Exhaust this card when you resolve a Trap card played on a hero during his turn. Choose 1 monster with the Wilderness monster trait. That monster may immediately perform an attack targeting that hero. After this attack is resolved, the active player resumes his turn.
290;Summon Queen Ariad;Tangled Web;Exhaust this card after setup of an encounter to choose an open monster group. Replace that group with the Queen Ariad agent.<br /><br />If the Queen Ariad agent is defeated, return this card to your Plot deck.<br /><br />You cannot use this card in the 'Labyrinth of Ruin' campaign.
291;Petty Theft;Skulduggery;Exhaust this card at the start of your turn. While this card is exhausted, each of your monsters gains the following abilities:<br /><br />This monster may spend 2 movement points to reveal 1 adjacent search token. If it is not a unique search token, place it on this monster's base. While a search token is on this monster's base, the token cannot be searched by any hero.<br /><br />If he is defeated or leaves the map for any reason, place any search tokens on its base in the space last occupied by the monster.
292;Concealment;Skulduggery;Exhaust this card when you activate a monster with at least 1 search token on its base. Look at the top 2 cards of the Search deck. Place 1 card on the top of the Search deck and 1 card on the bottom.<br /><br />This card does not refresh as normal. Refresh this card at the end of each quest, or spend 1 threat token at the start of your turn to refresh it.
293;Slippery;Skulduggery;Exhaust this card when you activate a monster. That monster may move into spaces occupied by enemy figures at a cost of 1 additional movement point per space. The monster must end its movement in an empty space following normal movement rules.<br /><br />If that monster has at least 1 search token on its base, refresh this card at the end of that monster's activation.
294;Distraction;Skulduggery;Exhaust this card when a hero declares an attack targeting a monster with at least 1 search token on its base. Remove 1 search token form that monster's base and place it in a space adjacent to the hero performing the attack. That hero immediately searches that search token instead of performing the attack. Then he is Stunned, and you may move the monster up to 2 spaces.
295;Foiled Again;Skulduggery;Exhaust this card after a hero draws (and chooses to keep) a Search card. Set that Search card aside and that hero draws another Search card. Then, return the Search card that was set aside to the top of the Search deck.
296;Covetous;Skulduggery;Exhaust this card when a hero draws a Search card. While this card is exhausted, add 1 <span class='glyphicon glyphicon-flash' aria-hidden='true'></span> to the results of each attack that targets a hero with at least 1 faceup Search card in his play area.<br /><br />This card does not refresh as normal. Refresh this card at the end of your turn.
297;Guarded Treasure;Skulduggery;Each monster with at least 1 search token on its base adds 1 Shield to its defense results.<br /><br />At the end of each encounter, if there is at least 1 monster with a search token on its base, gain 1 threat token.
298;Cursed Treasure;Skulduggery;Exhaust this card when a hero within 3 spaces of a monster searches a search token. You may place 1 threat token on this card.<br /><br />This card cannot hold more than 4 threat tokens at any time. At the end of each quest, gain all threat tokens on this card.
299;Bait and Switch;Skulduggery;Exhaust this card when a hero enters an empty space adjacent to a search token. Choose 1 SMALL monster within 5 spaces of that search token. The chosen monster and that search token trade spaces. Then, that monster may immediately perform an attack targeting that hero. After this attack is resolved, the active player resumes their turn.
300;Summon Raythen;Skulduggery;Exhaust this card after setup of an encounter to choose an open monster group. Replace 1 master monster in that group with the Raythen agent.<br /><br />If the Raythen agent is defeated, return this card to your Plot deck.<br /><br />You cannot use this card in any quest that uses the Raythen lieutenant, ally, or hero.
301;Brethren;Silent Protector;Exhaust this card when you activate a monster with the Civilized monster trait. Choose 2 monsters in that group. The first monster performs 1 less action this turn, and the second monster may perform 1 additional action this turn.
302;Diplomatic;Silent Protector;Use this card after setup of an encounter to choose one of your monster groups. During this encounter, that group gains the Civilized monster trait.<br /><br />Place 1 threat token from the supply on that group's Monster card as a reminder.
303;Curative Spirit;Silent Protector;Exhaust this card at the start of your turn. While this card is exhausted, each master monster with the Civilized monster trait gains:<br /><br /><span class='glyphicon glyphicon-share-alt' aria-hidden='true'></span>: Perform an attack. If this attack deals at least 1 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> (after the defense roll), this monster and 1 monster within 3 spaces of this monster each recover 2 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>.
304;Traveler's Rest;Silent Protector;Exhaust this card at the end of your turn. While this card is exhausted, heroes cannot suffer Fatigue to gain movement points.
305;Pity the Weak;Silent Protector;Exhaust this card when a hero performs an attack targeting a monster that has at least 1 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> token, before dice are rolled. The hero suffers 1 Fatigue and tests Willpower. If he fails, he removes 1 <span class='glyphicon glyphicon-flash' aria-hidden='true'></span> from the attack results.<br /><br />After the attack is resolved, if that monster has the civilized trait and was not defeated, the monster may move 2 spaces.
306;Pacify;Silent Protector;Exhaust this card when a monster performs an attack that targets a hero, before dice are rolled.<br /><br />If that attack is not a miss, that hero is Stunned.
307;Shared Burdens;Silent Protector;Exhaust this card when a monster suffers at least 2 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> to reduce the amount of <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> that monster suffers to a minimum of 1 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>. Then, all monsters in that monster's group suffer an amount of <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> equal to the amount by which you reduced the first monster's <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>, divided any way you choose between those monsters.
308;Power in Mourning;Silent Protector;Exhaust this card when a master monster is defeated. You may place 2 threat tokens on this card.<br /><br />This card cannot hold more than 8 threat tokens at any time. At the end of the quest, gain all threat tokens on this card.
309;Oath of Silence;Silent Protector;Exhaust this card after setup of an encounter to choose a monster. While this card is exhausted, that monster cannot perform any actions except for move actions. At the end of each of your turns, each monster within 3 spaces of that monster recovers 2 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>. Place 1 threat token from the supply on that monster's base as a reminder.<br /><br />This card does not refresh as normal. Refresh this card at the end of each encounter.
310;Summon Serena;Silent Protector;Exhaust this card after setup of an encounter to choose an open monster group. Replace 1 master monster in that group with the Serena agent.<br /><br />If the Serena agent is defeated, return this card to your Plot deck.<br /><br />You cannot use this card in any quest that uses the Serena lieutenant, ally, or hero.
311;Dark Charm;Basic;Play this card on a hero at the start of your turn. The hero tests Willpower. If he passes, draw 1 Overlord card. If he fails, you may perform a move or attack action with that hero as if he were one of your monsters this turn. You cannot force him to suffer Fatigue or use a Potion, but you may force him to attack himself.
312;Dark Fortune;Basic;Play this card after you roll dice. You may reroll 1 die.
313;Dark Fortune;Basic;Play this card after you roll dice. You may reroll 1 die.
314;Dark Might;Basic;Play this card after you roll dice for an attack. Add 1 <span class='glyphicon glyphicon-flash' aria-hidden='true'></span> to the results.
315;Dark Might;Basic;Play this card after you roll dice for an attack. Add 1 <span class='glyphicon glyphicon-flash' aria-hidden='true'></span> to the results.
316;Frenzy;Basic;Play this card when activating a monster during your turn. That monster may perform an additional attack this turn in addition to its normal 2 actions.
317;Frenzy;Basic;Play this card when activating a monster during your turn. That monster may perform an additional attack this turn in addition to its normal 2 actions.
318;Pit Trap;Basic;Play this card when a hero enters an empty space. He tests Awareness. if he fails, he suffers 1 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> and loses 1 movement point. If he has no movement points to lose, such as if he suffered fatigue to move), he is Stunned.
319;Poison Dart;Basic;Play this card when a hero opens a door or searches. He tests Awareness or Might (your choice). If he passes, draw 1 Overlord card. If he fails, he suffers <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>, 1 Fatigue and he is Poisoned.
320;Tripwire;Basic;Play this card when a hero enters an empty space during a move action. He tests Awareness. If he fails, he must end his move action (he can still suffer Fatigue to move further, or perform a second move action if this was his first action).
321;Tripwire;Basic;Play this card when a hero enters an empty space during a move action. He tests Awareness. If he fails, he must end his move action (he can still suffer Fatigue to move further, or perform a second move action if this was his first action).
322;Critical Blow;Basic;Play this card when a monster attacks a hero, after rolling dice.<br /><br />This attack gains:<br /><span class='glyphicon glyphicon-flash' aria-hidden='true'></span>: +3 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>
323;Word of Misery;Basic;Play this card at the start of your turn, each time a hero suffers any <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>, he also suffers 1 Fatigue in addition to the <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> suffered.
324;Dash;Basic;Play this card when activating a monster during your turn. That monster may perform an additional move action this turn in addition to its normal 2 actions.
325;Dash;Basic;Play this card when activating a monster during your turn. That monster may perform an additional move action this turn in addition to its normal 2 actions.
326;Befuddle;Basic II;Play this card immediately after a hero passes an attribute test. The hero must reroll the test and add 1 Shield to the results.<br /><br />Scout: The hero also suffers 1 Fatigue.
327;Befuddle;Basic II;Play this card immediately after a hero passes an attribute test. The hero must reroll the test and add 1 Shield to the results.<br /><br />Scout: The hero also suffers 1 Fatigue.
328;Blinding Speed;Basic II;Play this card when activating a monster. Choose a hero to test both Knowledge and Awareness. If he passes both tests, draw 1 Overlord card. If he fails at least one test, the monster gains 2 movement points.<br /><br />Warrior: If he fails both tests, the monster gains <i>an additional</i> 4 movement points.
329;Blinding Speed;Basic II;Play this card when activating a monster. Choose a hero to test both Knowledge and Awareness. If he passes both tests, draw 1 Overlord card. If he fails at least one test, the monster gains 2 movement points.<br /><br />Warrior: If he fails both tests, the monster gains <i>an additional</i> 4 movement points.
330;Dirty Fighting;Basic II;Play this card when a monster attacks a hero, after rolling dice. Add 1 <span class='glyphicon glyphicon-flash' aria-hidden='true'></span> to the results.<br /><br />Healer: This attack gains Pierce 1.
331;Dirty Fighting;Basic II;Play this card when a monster attacks a hero, after rolling dice. Add 1 <span class='glyphicon glyphicon-flash' aria-hidden='true'></span> to the results.<br /><br />Healer: This attack gains Pierce 1.
332;Flurry;Basic II;Play this card when a monster attacks a hero, after rolling dice.<br /><br />This attack gains:<br /><span class='glyphicon glyphicon-flash' aria-hidden='true'></span>: Perform an additional attack after resolving this attack. Add 1 additional green power die to the monster's attack pool.
333;Grease Trap;Basic II;Play this card when a hero enters an empty space from an adjacent space. He tests Awareness. if he passes, he suffers 1 Fatigue.<br />If he fails, move the hero 3 spaces in a straight line in the same direction he last moved. For each space he cannot move, he suffers 1 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> or 1 Fatigue (your choice).<br /><br />Mage: If he fails, the hero is also Stunned.
334;Mental Error;Basic II;Play this card when a monster attacks a hero, after rolling dice. The hero tests Knowledge. If he passes, the hero suffers 1 Fatigue. If he fails, the attack gains +2 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>.<br /><br />Warrior: If he fails, the attack also gains 1 <span class='glyphicon glyphicon-flash' aria-hidden='true'></span>.
335;Mimic;Basic II;Play this card when a hero searches, before revealing the search token. Place a fatigue token on the search token. The search token is now treated as a minion Volucrix Reaver. Once defeated, the search token is immediately revealed and is considered searched by the closest hero.<br />Scout: The Volucrix Reaver may perform an immediate Skirmish action.
336;Overwhelm;Basic II;Play this card during your turn on a hero adjacent to 4 or more monsters. He tests Willpower. If he passes, immediately perform an attack with 1 adjacent monster of your choice. If he fails, the hero is Stunned and Immobilized.
337;Reflective Ward;Basic II;Play this card when a hero attacks a monster, before rolling dice.<br /><br />The attacking hero may choose to suffer 2 Fatigue. If he cannot suffer the Fatigue, or chooses not to, he will be dealt <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> equal to the <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> dealt to the monster.
338;Sign of Weakness;Basic II;Play this card when a hero performs a rest action. He tests Awareness. If he passes, draw 1 Overlord card. If he fails, each monster in that line of sight may move 1 space.<br /><br />Healer: If he fails, the hero is also Cursed.
339;Uncontrolled Power;Basic II;Play this card when a hero attacks a monster, after rolling dice. He tests Willpower. If he fails, you choose how he spends his <span class='glyphicon glyphicon-flash' aria-hidden='true'></span> results. You must spend as many <span class='glyphicon glyphicon-flash' aria-hidden='true'></span> results as possible and the attack gains:<br /><span class='glyphicon glyphicon-flash' aria-hidden='true'></span>: Suffer 1 Fatigue.<br /><br />Mage: If he fails, the attack also gains:<br /><span class='glyphicon glyphicon-flash' aria-hidden='true'></span>: Suffer 1 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> and 1 Fatigue.
340;Uncontrolled Power;Basic II;Play this card when a hero attacks a monster, after rolling dice. He tests Willpower. If he fails, you choose how he spends his <span class='glyphicon glyphicon-flash' aria-hidden='true'></span> results. You must spend as many <span class='glyphicon glyphicon-flash' aria-hidden='true'></span> results as possible and the attack gains:<br /><span class='glyphicon glyphicon-flash' aria-hidden='true'></span>: Suffer 1 Fatigue.<br /><br />Mage: If he fails, the attack also gains:<br /><span class='glyphicon glyphicon-flash' aria-hidden='true'></span>: Suffer 1 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> and 1 Fatigue.
341;Retribution;Marshal;Exhaust this card after a monster within 2 spaces of you resolves an attack that affects another hero. That monster suffers 2 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>.
342;Zealous Fire;Marshal;Exhaust this card when the overlord plays an Overlord card. Recover 1 Fatigue.<br /><br />When you refresh this card, choose 1 monster within 2 spaces of you. That monster suffers 1 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>.
343;Shockwave;Marshal;Exhaust this card when you perform an attack with a Melee weapon with two hand icons, before dice are rolled. If that attack deals 1 or more <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> (after the defense roll), each monster adjacent to your target suffers 1 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>.
344;Just Reward;Marshal;Exhaust this card when the overlord activates a monster group. While this card is exhausted, each time a monster that is in your line of sight and in that group resolves an attack that targets another hero within 3 spaces of you, you may force the overlord to discard 1 Overlord card from his hand at random after the attack.
345;Vigilant Watch;Marshal;Exhaust this card when a monster enters a space adjacent to you. While this card is exhausted, each time a monster moves out of a space within 2 spaces of you, that monster suffers 1 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>.
346;I am the Law;Marshal;Exhaust this card after a monster within 2 spaces of you resolves an attack that affects you. Perform an attack that targets that monster. Then, you may test Knowledge. if you pass, suffer 1 Fatigue, and that monster gains 1 condiition of your choice.
347;By the Book;Marshal;Exhaust this card when the overlord plays an Overlord card. Test Knowledge. Add Shields to the result equal to the experience cost of the Overlord card. If you pass, the overlord places that card facedown on the top of his Overlord deck without resolving its effect. If you fail, suffer 1 Fatigue.
348;Last Stand;Marshal;Exhaust this cardwhen a hero within 5 spaces of you is knocked out. Remove your figure from the map and place it in that hero's space. Then, you may perform an attack.<br /><br />When this card refreshes, you may revive 1 knocked out hero in your space.
349;Crushing Blow;Marshal;Exhaust this card when a monster within 2 spaces of you and in your line of sight performs an attack that deals no <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>. Perform and attack with a Melee weapon with 2 hand icons that targets that monster. If you do, remove all defense dice from the target monster's defense pool during this attack.
350;Chosen Target;Bounty Hunter;Exhaust this card at the start of your turn to track a monster in your line of sight.<br /><br />Each time you perform an attack that targets a tracked monster, that attack gains +1 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> (even while this card is exhausted).
351;Lie in Wait;Bounty Hunter;<span class='glyphicon glyphicon-share-alt' aria-hidden='true'></span>: Exhaust this card<br />When this card is exhausted, you cannot perform actions, and you cannot move or be moved.<br /><br />When you refresh this card, perform an attack. This is in addition to your 2 normal actions. Add 1 additional yellow power die to your attack pool during this attack. 
352;Not so Fast;Bounty Hunter;Use this card when a tracked monster in your line of sight performs a move action.<br /><br />Reduce that monster's movement points by 1 (to a minimum of 1). You may immediately move 2 spaces.
353;Longshot;Bounty Hunter;Exhaust this card when you perform an attack with a Bow weapon, before dice are rolled. If the target is 5 or more spaces away from you, that attack gains +3 Range and +1 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>.
354;Evil Eye;Bounty Hunter;Exhaust this card at the end of your turn and choose 1 tracked monster. <br />That monster is Doomed.<br /><br />Exhaust this card at the end of your turn and choose 1 Doomed monster that is tracked. That monster suffers 1 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>.
355;Undercover;Bounty Hunter;Exhaust this card at the end of your turn if you did not perform an attack that turn. While this card is exhausted add 1 additional grey die to your defense pool. <br /><br />When you refresh this card, gain 3 movement points.
356;Dark Iron Chains;Bounty Hunter;"Use this card when a tracked monster in your line of sight performs an attack, after dice are rolled; X is equal to the number of <span class='glyphicon glyphicon-flash' aria-hidden='true'></span> results. Then, test Awareness. If you pass, that monster cannot spend <span class='glyphicon glyphicon-flash' aria-hidden='true'></span> during that attack."
357;Payday;Bounty Hunter;Exhaust this card after you defeat a master monster.<br />The overlord must choose 1 search token on the map. Search that search token. Place 1 hero token on that monster's card as a reminder.<br /><br />This card cannot be used on the same monster group twice during the same encounter.
358;Rapid Fire;Bounty Hunter;Use this card after you use a Bow weapon to defeat a tracked monster to move up to 2 spaces. Then, choose 1 monster in your line of sight. Perform an additional attack that targets that monster. Then, if you do not defeat that monster, track that monster.
359;Unbroken;Overlord Reward;Play this card on 1 monster at the end of your turn. Until the start of your next turn, each time that monster suffers 3 or more <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>, it suffers 2 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> instead.
360;Down and Out;Overlord Reward;Play this card when a hero performs a revive action, before dice are rolled. That hero or the knocked-out hero immediately tests Might, the heroes' choice. if the chosen hero fails, the knocked out hero does not recover any <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> and remains knocked-out. If the chosen hero passes, draw 1 Overlord card.
361;Endless Supply;Overlord Reward;Play this card at the start of your turn. if you startd this quest with 20 or more cards in your Overlord deck, draw 4 Overlord cards.
362;Unseen Wings;Overlord Reward;Play this card during your turn and choose 1 monster group. Move up to 3 monsters in that group up to 3 spaces.
363;Forgotten Sorcery;Overlord Reward;Play this card when you activate a monster group with the Ranged attack type. Until the end of the round, each monster in that group gains:<br /><br />Sorcery 2: After making an attack roll, this monster may convert up to 2 range to <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>, or up to 2 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> to range.
364;Power in Numbers;Overlord Reward;Play this card during your turn and choose a map tile. If there are more monsters on that map tile than heroes, each hero on that tile suffers 1 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> and 2 Fatigue, and each monster on that tile recovers 2 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>.
365;Fire Gems;Overlord Reward;Play this card when a hero enters an empty space.<br />He tests Awareness. If he fails, roll 1 red power die. That hero and each figure adjacent to him suffers <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> equal to the <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> rolled.
366;Healing Aura;Serena;This ally gains +4 Health<br /><br />Soothing spirit now affects all heroes within 3 spaces of this ally.
367;Aura of Might;Serena;This ally adds 1 additional gray die to her defense pool.<br /><br />After using Soothing Spirit, each monster within 3 spaces of this ally is dealt 3 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>. Each monster rolls defense dice seperately. This is not considered an attack.
368;Holy Hammer;Serena;<span class='glyphicon glyphicon-share-alt' aria-hidden='true'></span>: This ally performs a Ranged attack rolling the dice shown below.<br /><br />This attack affects a second monster within 3 spaces of the target. This ally must have line of sight to the second monster.<br /><br />Ranged, Blue, Red, Green
369;Sharp Eyes;Raythen;This ally gains +1 Speed and adds 1 additional brown defense die to his defense pool.<br /><br />This ally may now use Investigate while within 3 spaces of a space containing a search token.
370;Back Strike;Raythen;This ally gains +4 Health.<br /><br /><span class='glyphicon glyphicon-share-alt' aria-hidden='true'></span>: This ally performs an attack. This attack must target a monster adjacent to another hero and the attack gains +3 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>.
371;Night Prowler;Raythen;Exhaust this card when activating this ally. This ally may only perform move actions or the Investigate action during this activation.<br /><br />While this card is exhausted, this ally cannot be targeted by monster attacks or Overlord cards unless he is adjacent to 3 or more monsters.
372;Song of Mending;Bard;Use this card during your turn to place a song token on this card.<br /><br />Melody: At the end of your turn, each hero within 3 spaces of you recovers 1 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>.<br /><br />Harmony: At the end of your turn, each other hero within 3 spaces of you recovers 1 Fatigue.
373;Dissonance;Bard;Use this card during your turn to place a song token on this card.<br /><br />Melody: If a hero starts his turn within 3 spaces of you, he gains 1 movement point.<br /><br />Harmony: If a monster within 3 spaces of you is activated, it suffers 1 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>.
374;Understudy;Bard;Use this card during your turn to place a song token on this card.<br /><br />Melody: Each time a hero within 3 spaces of you recovers 1 or more <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>, he recovers 1 additional 1 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span>.<br /><br />Harmony: Each time a hero within 3 spaces of you recovers 1 or more Fatigue, he recovers 1 additional Fatigue.
375;Peaceful Rest;Bard;If a hero within 3 spaces of you recovers Fatigue as the result of a rest action, he recovers 2 <span class='glyphicon glyphicon-heart' aria-hidden='true'></span> in addition to the Fatigue.
